HASH,FILE,DONE,AUTHOR,CREATE,MODIFY,TYPE
d0e4fdfa6f630720b6ea09b87807d2aacca6c3eb,src/core/src/test/java/org/locationtech/geogig/repository/RevFeatureBuilderTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
0686c377943fe6b5f07e9bedc515003add37f2ff,src/core/src/test/java/org/locationtech/geogig/storage/GraphDatabaseStressTest.java,x,David Winslow (Boundless),2013,2014,java
68457d0227a9f6a35945efd0b52a254419e61cda,src/core/src/test/java/org/locationtech/geogig/storage/GraphDatabaseTest.java,x,David Winslow (Boundless),2013,2014,java
fcb7fdd87072b832b7326d40ded48eb58c3eb702,src/core/src/test/java/org/locationtech/geogig/storage/RevCommitSerializationTest.java,x,Gabriel Roldan (Boundless),2012,2013,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/test/java/org/locationtech/geogig/storage/RevFeatureSerializationTest.java,x,Victor Olaya (Boundless),2013,2014,java
15ab5d640f2794e8750477ad2d4660a1a269177f,src/core/src/test/java/org/locationtech/geogig/storage/RevFeatureTypeSerializationTest.java,x,David Winslow (Boundless),2013,2014,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/test/java/org/locationtech/geogig/storage/RevTreeSerializationTest.java,x,Victor Olaya (Boundless),2013,2014,java
151563fc9efbc33bcdcb8a2ad043420e150c7e18,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamCommitSerializationTest.java,x,David Winslow (Boundless),2013,2014,java
151563fc9efbc33bcdcb8a2ad043420e150c7e18,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamFeatureSerializationTest.java,x,David Winslow (Boundless),2013,2014,java
151563fc9efbc33bcdcb8a2ad043420e150c7e18,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamFeatureTypeSerialization.java,x,David Winslow (Boundless),2013,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamFeatureTypeV2Serialization.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamFeatureV2SerializationTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
151563fc9efbc33bcdcb8a2ad043420e150c7e18,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamRevTreeSerializationTest.java,x,David Winslow (Boundless),2013,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamV2CommitSerializationTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
96acc31f2d92cd81498bac20e4d79f968435e317,src/core/src/test/java/org/locationtech/geogig/storage/datastream/DataStreamV2RevTreeSerializationTest.java,x,Gabriel Roldan (Boundless),2014,2014,java
a7cf6d1ce585a480f431d0acdd9f57c09f1a2d2d,src/core/src/test/java/org/locationtech/geogig/storage/fs/IniFileConfigDatabaseTest.java,x,David Winslow (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/test/java/org/locationtech/geogig/storage/memory/HeapGraphDatabaseStressTest.java,x,Justin Deoliveira (Boundless),2014,2014,java
a749d55d3d14833a3569a74763abdc2e49a6b232,src/core/src/test/java/org/locationtech/geogig/storage/memory/HeapGraphDatabaseTest.java,x,Justin Deoliveira (Boundless),2014,2014,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/test/java/org/locationtech/geogig/storage/text/RevCommitTextSerializationTest.java,x,Victor Olaya (Boundless),2013,2013,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/test/java/org/locationtech/geogig/storage/text/RevFeatureTextSerializationTest.java,x,Victor Olaya (Boundless),2013,2013,java
fd9fcbc4f9877d2419143b0138f62b500cfbb54e,src/core/src/test/java/org/locationtech/geogig/storage/text/RevFeatureTypeTextSerializationTest.java,x,Victor Olaya (Boundless),2013,2013,java
54d244a21e1e62f4bfecf28daa349348b7e4e520,src/core/src/test/java/org/locationtech/geogig/storage/text/RevTreeTextSerialiationTest.java,x,Victor Olaya (Boundless),2013,2013,java
1478f20061e4c57c2d90b0b14ebbcb5ff11483dc,src/core/src/test/java/org/locationtech/geogig/test/integration/AddOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/test/integration/ApplyPatchOpTest.java,x,Victor Olaya (Boundless),2013,2014,java
138fff0c99a2de4dd4cefdb215051d84ce0b5f2a,src/core/src/test/java/org/locationtech/geogig/test/integration/BlameOpTest.java,x,Victor Olaya (Boundless),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/test/integration/BranchCreateOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
1478f20061e4c57c2d90b0b14ebbcb5ff11483dc,src/core/src/test/java/org/locationtech/geogig/test/integration/BranchDeleteOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
30a0b06a2f646dbf7f170f658eeb81d1827e30e9,src/core/src/test/java/org/locationtech/geogig/test/integration/BranchListOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2013,java
1478f20061e4c57c2d90b0b14ebbcb5ff11483dc,src/core/src/test/java/org/locationtech/geogig/test/integration/BranchRenameOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
37f71a9572358f002c991cae94dcb92a0f388130,src/core/src/test/java/org/locationtech/geogig/test/integration/CheckSparsePathTest.java,x,Johnathan Garrett (LMN Solutions),2014,2014,java
f6b2574000d3744c3258f289dc14ed743abe9a8e,src/core/src/test/java/org/locationtech/geogig/test/integration/CheckoutOpTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
1c00e80891f92c48817e40d941b49f60b8b4b2aa,src/core/src/test/java/org/locationtech/geogig/test/integration/CherryPickOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
25e5d1887fa5464bb5d98812ef19421b13da3bd6,src/core/src/test/java/org/locationtech/geogig/test/integration/CleanOpTest.java,x,Victor Olaya (Boundless),2012,2013,java
9708596e832be822c1953d96e7b5bbe4bb52d2e9,src/core/src/test/java/org/locationtech/geogig/test/integration/CloneOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/CommitOpTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
b5f050f437824f9d4e484d321f66108d7c715ebb,src/core/src/test/java/org/locationtech/geogig/test/integration/ConfigOpTest.java,x,Michael Fawcett (LMN Solutions),2012,2013,java
7e297ac0bc6c37dd3a97cef8ce96afe7c36098bf,src/core/src/test/java/org/locationtech/geogig/test/integration/ConflictsReadWriteOpTest.java,x,Victor Olaya (Boundless),2013,2013,java
18a68a0c71577c11d59fa52027a0949a3782d439,src/core/src/test/java/org/locationtech/geogig/test/integration/CreatePatchOpTest.java,x,Victor Olaya (Boundless),2013,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/DiffOpTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
c6f5793ec68d43579d4b0c6e11c5f6add9deb1b8,src/core/src/test/java/org/locationtech/geogig/test/integration/FetchOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
508e80c41ad02c279fe252963669742d73869e54,src/core/src/test/java/org/locationtech/geogig/test/integration/FindCommonAncestorTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
cc37e7a0dbaa49ba7aff134ad9ed10008086487b,src/core/src/test/java/org/locationtech/geogig/test/integration/GeogigAPITest.java,x,Victor Olaya (Boundless),2013,2014,java
111ca16244d859b439a19ff1c6f5e0bd32c143e7,src/core/src/test/java/org/locationtech/geogig/test/integration/GeogigTransactionTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
b085e2e9c76720bd9c6278b6c40381c1413e05e5,src/core/src/test/java/org/locationtech/geogig/test/integration/HooksTest.java,x,Victor Olaya (Boundless),2013,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/LogOpTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
d68c33ce3f6aaf45551ae179de6da821a1a9f697,src/core/src/test/java/org/locationtech/geogig/test/integration/LsTreeOpTest.java,x,Victor Olaya (Boundless),2013,2013,java
0fd07fddbdf70911b67d25104c43d3374cae1f8e,src/core/src/test/java/org/locationtech/geogig/test/integration/MergeOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
2f23076e953080e6f9940c87c31d5845e0b41f69,src/core/src/test/java/org/locationtech/geogig/test/integration/OnlineTestProperties.java,x,Gabriel Roldan (Boundless),2014,2014,java
c6f5793ec68d43579d4b0c6e11c5f6add9deb1b8,src/core/src/test/java/org/locationtech/geogig/test/integration/PullOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
c6f5793ec68d43579d4b0c6e11c5f6add9deb1b8,src/core/src/test/java/org/locationtech/geogig/test/integration/PushOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
191b1c635b2dd021e6ebd346fbb467293f684a7f,src/core/src/test/java/org/locationtech/geogig/test/integration/RebaseOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
0e0e0062eac4ed893568e8e5ed5cd07dea3e0843,src/core/src/test/java/org/locationtech/geogig/test/integration/RebuildGraphOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
561bd21a7a8c7ecfc0d7939888a3e1e443e464e8,src/core/src/test/java/org/locationtech/geogig/test/integration/RemoteAddOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
561bd21a7a8c7ecfc0d7939888a3e1e443e464e8,src/core/src/test/java/org/locationtech/geogig/test/integration/RemoteListOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
561bd21a7a8c7ecfc0d7939888a3e1e443e464e8,src/core/src/test/java/org/locationtech/geogig/test/integration/RemoteRemoveOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
fce7f34222bca8cde9865763112ac843c8763c99,src/core/src/test/java/org/locationtech/geogig/test/integration/RemoveOpTest.java,x,Victor Olaya (Boundless),2012,2014,java
14d53573abec6b6eb2a78be3270142c247aa2f64,src/core/src/test/java/org/locationtech/geogig/test/integration/ReportCommitConflictsOpTest.java,x,Victor Olaya (Boundless),2013,2013,java
ba3b4ec0681290c29083f0283088fed95e60b969,src/core/src/test/java/org/locationtech/geogig/test/integration/ReportMergeConflictsOpTest.java,x,Victor Olaya (Boundless),2013,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/RepositoryTestCase.java,x,Gabriel Roldan (Boundless),2012,2014,java
191b1c635b2dd021e6ebd346fbb467293f684a7f,src/core/src/test/java/org/locationtech/geogig/test/integration/ResetOpTest.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
4b9980561b6b3d20dbcb4314e80c5185641174b1,src/core/src/test/java/org/locationtech/geogig/test/integration/RevParseIntegrationTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
c4e45f56e3095a92cb305834a06c08651a4b0ffb,src/core/src/test/java/org/locationtech/geogig/test/integration/RevTreeBuilderTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
aa4ce9d5c051ebf78aa3ff403ad0d74277745015,src/core/src/test/java/org/locationtech/geogig/test/integration/RevertOpTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
4892ef369337dceba48b68309d2c5dff25fe888e,src/core/src/test/java/org/locationtech/geogig/test/integration/SparseCloneTest.java,x,Johnathan Garrett (LMN Solutions),2013,2014,java
7ed8366b5b1eedc4b3e470b0a16a2790143e08c8,src/core/src/test/java/org/locationtech/geogig/test/integration/SquashOpTest.java,x,Victor Olaya (Boundless),2013,2014,java
9778f340dc06c42831e7d4effa666f925e8a7a6a,src/core/src/test/java/org/locationtech/geogig/test/integration/StatusOpTest.java,x,Ben Carriel (Cornell University),2014,2014,java
96c35db51d5acdf73b40e781fea331b7aefc4ac6,src/core/src/test/java/org/locationtech/geogig/test/integration/TagTest.java,x,Victor Olaya (Boundless),2013,2013,java
ec66fea1f81c24c898eccef28b59da43f1b55104,src/core/src/test/java/org/locationtech/geogig/test/integration/TestContextBuilder.java,x,Gabriel Roldan (Boundless),2014,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/repository/IndexTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
1f0db67ea912ffeb63ecd48e25f11aa2cd3017a6,src/core/src/test/java/org/locationtech/geogig/test/integration/repository/RefDatabaseTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
6ce38ad65e7911884b6f27ac2bc3379b0077669e,src/core/src/test/java/org/locationtech/geogig/test/integration/repository/WorkingTreeTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
c4e45f56e3095a92cb305834a06c08651a4b0ffb,src/core/src/test/java/org/locationtech/geogig/test/performance/LogOpPerformanceTest.java,x,Gabriel Roldan (Boundless),2012,2014,java
f5557ce80f9355248252db455c9f536b09ddc70a,src/core/src/test/java/org/locationtech/geogig/test/performance/RevTreeBuilderPerformanceTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
24e74732701273e81fcbf8931c478109a7512c23,src/core/src/test/resources/META-INF/services/org.geogig.api.hooks.CommandHook,0,Gabriel Roldan (Boundless),2014,2014,geogig.api.hooks.CommandHook
c13d2b61206ce15cf6bd64a62a29cc07f2a8ddf9,src/core/src/test/resources/logback-test.xml,0,Gabriel Roldan (Boundless),2013,2013,xml
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/README.rst,0,Johnathan Garrett (LMN Solutions),2012,2013,rst
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/pom.xml,0,Johnathan Garrett (LMN Solutions),2012,2014,xml
0fcd1157d117462f0a58cae70859c45966b0143b,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/GeoJsonCommandProxy.java,x,Juan Marin (Boundless),2013,2013,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/GeoToolsModule.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
fbd2d3d287ea621e8ef9bbed6ab5c12c033204c1,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/OracleCommandProxy.java,x,Juan Marin (Boundless),2013,2013,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/PGCommandProxy.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
8559faf4855ec4f9dcfe7d8082fee8d4f9f1931c,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/SLCommandProxy.java,x,Johnathan Garrett (LMN Solutions),2012,2013,java
6bd4461836fb7ffb9526debf34523482cbc10b30,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/SQLServerCommandProxy.java,x,Juan Marin (Boundless),2013,2013,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/ShpCommandProxy.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
0fcd1157d117462f0a58cae70859c45966b0143b,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractGeoJsonCommand.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractOracleCommand.java,x,Juan Marin (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractPGCommand.java,x,Gabriel Roldan (Boundless),2013,2013,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractSLCommand.java,x,Gabriel Roldan (Boundless),2013,2013,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractSQLServerCommand.java,x,Gabriel Roldan (Boundless),2013,2013,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/AbstractShpCommand.java,x,Gabriel Roldan (Boundless),2013,2013,java
d90521a68d7de5c72fc25fe3fbbe97708fec4a72,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/GeoJsonExport.java,x,Juan Marin (Boundless),2013,2014,java
0fcd1157d117462f0a58cae70859c45966b0143b,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/GeoJsonImport.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/OracleCommonArgs.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/OracleDescribe.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/OracleExport.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/OracleImport.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/OracleList.java,x,Juan Marin (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/PGCommonArgs.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/PGDescribe.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/PGExport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/PGImport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/PGList.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SLCommonArgs.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SLDescribe.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SLExport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SLImport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SLList.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerCommonArgs.java,x,Gabriel Roldan (Boundless),2013,2013,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerDescribe.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerExport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerImport.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerList.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/ShpExport.java,x,Gabriel Roldan (Boundless),2013,2014,java
d23158db17b2c85be4b6accaf6d4ba931001d4ba,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/ShpExportDiff.java,x,Victor Olaya (Boundless),2014,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/main/java/org/locationtech/geogig/geotools/cli/porcelain/ShpImport.java,x,Gabriel Roldan (Boundless),2013,2014,java
219e56db9fb4ce3c3b64db21eb4d4831f26038e1,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/ExtractBounds.java,x,Gabriel Roldan (Boundless),2013,2013,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeoGigDataStore.java,x,Gabriel Roldan (Boundless),2013,2014,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeoGigDataStoreFactory.java,x,Gabriel Roldan (Boundless),2013,2014,java
da501912aef1f565bfc918cd309e8942665569e9,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeoGigFeatureWriter.java,x,Gabriel Roldan (Boundless),2013,2013,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeogigFeatureReader.java,x,Gabriel Roldan (Boundless),2013,2014,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeogigFeatureSource.java,x,Gabriel Roldan (Boundless),2013,2014,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeogigFeatureStore.java,x,Gabriel Roldan (Boundless),2013,2014,java
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/java/org/locationtech/geogig/geotools/data/GeogigTransactionState.java,x,Gabriel Roldan (Boundless),2013,2014,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/DescribeOp.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
d23158db17b2c85be4b6accaf6d4ba931001d4ba,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/ExportDiffOp.java,x,Victor Olaya (Boundless),2014,2014,java
854a55c488ffd5f3bffe9e01cdca051c213a86e2,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/ExportOp.java,x,Victor Olaya (Boundless),2012,2014,java
02f3dedb48eeaa31d310850dc5130d04a424a6d1,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/FeatureTypeAdapterFeatureSource.java,x,Victor Olaya (Boundless),2014,2014,java
baa36e80e3edb898cc75a4e3c31dcc69689020cf,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/ForceTypeAndFidFeatureSource.java,x,Gabriel Roldan (Boundless),2013,2014,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/GeoToolsOpException.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/ImportOp.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/java/org/locationtech/geogig/geotools/plumbing/ListOp.java,x,Johnathan Garrett (LMN Solutions),2012,2014,java
5230b985be84cf83322a128bdfc3dfe830e0aea7,src/geotools/src/main/resources/META-INF/services/org.geogig.cli.CLIModule,0,Johnathan Garrett (LMN Solutions),2012,2012,geogig.cli.CLIModule
fc74fa682999f1266010db50430329a95a1b9571,src/geotools/src/main/resources/META-INF/services/org.geotools.data.DataStoreFactorySpi,0,Gabriel Roldan (Boundless),2013,2013,geotools.data.DataStoreFactorySpi
2f1667b5658af71e0337d921c236a47c24713d41,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/GeoJsonExportTest.java,x,Juan Marin (Boundless),2013,2013,java
a57bf4fd4efb208f120a8fc4776fd1ee3594b200,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/GeoJsonImportTest.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/OracleDescribeTest.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/OracleExportTest.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/OracleImportTest.java,x,Juan Marin (Boundless),2013,2014,java
014fc0f6454a906f28cfecc8fbbcfa96292e959a,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/OracleListTest.java,x,Juan Marin (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/PGDescribeTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/PGExportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/PGImportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/PGListTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/SLExportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/SLImportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerDescribeTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerExportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
86c481057c2d1635d484c1d7a9e28f4441c70cb2,src/geotools/src/test/java/org/locationtech/geogig/geotools/cli/porcelain/SQLServerImportTest.java,x,Gabriel Roldan (Boundless),2013,2014,java
